,time,mid_diff,mid_ratio,ratio_ma,ratio_diff,pina_pred,pina_error
7756,775600,6992.0,1.8655072104969983,1.8649868166275068,0.0005203938694915422,15124.70992266899,-54.20992266898975
7757,775700,6993.0,1.8657381615598885,1.8650551207122688,0.0006830408476197203,15123.158603360516,-52.65860336051628
7758,775800,6996.0,1.8660023519217677,1.865141232640405,0.0008611192813625657,15124.70992266899,-50.20992266898975
7759,775900,6995.5,1.8660476632621479,1.8652236354241998,0.0008240278379481047,15123.158603360516,-50.15860336051628
7760,776000,6995.0,1.8657713967448482,1.865273431907895,0.0004979648369531908,15126.261241977465,-51.76124197746503
7761,776100,6993.0,1.8656309958531905,1.8653059377211039,0.0003250581320866086,15124.70992266899,-53.20992266898975
7762,776200,6992.0,1.8656143608789848,1.8653339761900023,0.00028038468898250457,15123.158603360516,-53.65860336051628
7763,776300,6994.0,1.8658619622407924,1.8653819749218923,0.00047998731890008806,15123.158603360516,-51.65860336051628
7764,776400,6996.0,1.8661095636025997,1.865448119347411,0.000661444255188659,15123.158603360516,-49.65860336051628
7765,776500,6994.5,1.866031077818362,1.865501115572043,0.0005299622463190712,15121.607284052041,-50.607284052040995
7766,776600,6994.5,1.866031077818362,1.865549293958072,0.0004817838602899638,15121.607284052041,-50.607284052040995
7767,776700,6996.0,1.8661095636025997,1.86560022756212,0.0005093360404797576,15123.158603360516,-49.65860336051628
7768,776800,6992.0,1.8657215377948368,1.8656112557650941,0.00011028202974272538,15121.607284052041,-53.107284052040995
7769,776900,6994.0,1.865969169813657,1.8656437934058725,0.0003253764077844057,15121.607284052041,-51.107284052040995
7770,777000,6991.5,1.8656596297901318,1.8656452330771687,1.4396712963105074e-05,15121.607284052041,-53.607284052040995
7771,777100,6989.5,1.86551916290013,1.8656337721519836,-0.00011460925185358128,15120.055964743568,-55.05596474356753
7772,777200,6991.0,1.865704909912699,1.8656402392211395,6.467069155946525e-05,15120.055964743568,-53.55596474356753
7773,777300,6992.0,1.8658287412544114,1.8656573757696189,0.00017136548479257385,15120.055964743568,-52.55596474356753
7774,777400,6991.5,1.8658740479286644,1.865677073238623,0.0001969746900414293,15118.504645435092,-52.50464543509224
7775,777500,6991.0,1.865704909912699,1.8656796038453574,2.5306067341634986e-05,15120.055964743568,-53.55596474356753
7776,777600,6991.5,1.865766825583555,1.8656875330942844,7.929248927074362e-05,15120.055964743568,-53.05596474356753
7777,777700,6993.5,1.8659072618089518,1.8657075084319816,0.000199753376970202,15121.607284052041,-51.607284052040995
7778,777800,6991.5,1.865766825583555,1.8657129009003066,5.392468324849631e-05,15120.055964743568,-53.05596474356753
7779,777900,6992.0,1.8658287412544114,1.865723431841589,0.00010530941282249628,15120.055964743568,-52.55596474356753
7780,778000,6990.0,1.865688277911945,1.8657202360298033,-3.195811785827729e-05,15118.504645435092,-54.00464543509224
7781,778100,6990.5,1.8656429942418427,1.8657132140490793,-7.021980723664889e-05,15120.055964743568,-54.05596474356753
7782,778200,6991.0,1.865704909912699,1.86571245912759,-7.549214890989475e-06,15120.055964743568,-53.55596474356753
7783,778300,6991.0,1.865704909912699,1.8657117728353272,-6.862922628192436e-06,15120.055964743568,-53.55596474356753
7784,778400,6993.5,1.8659072618089518,1.8657295445602022,0.00017771724874959816,15121.607284052041,-51.607284052040995
7785,778500,6996.0,1.8660023519217677,1.8657543452294354,0.0002480066923322699,15124.70992266899,-50.20992266898975
7786,778600,6998.0,1.8662499226341525,1.8657993977207734,0.00045052491337904677,15124.70992266899,-48.20992266898975
7787,778700,6998.0,1.8662499226341525,1.8658403545310807,0.00040956810307180014,15124.70992266899,-48.20992266898975
7788,778800,6996.0,1.8658951667801225,1.865845337462812,4.9829317310567944e-05,15126.261241977465,-50.76124197746503
7789,778900,6999.0,1.8662664768859458,1.8658836228649152,0.00038285402103066524,15126.261241977465,-47.76124197746503
7790,779000,6997.5,1.8661880299560563,1.8659112962368372,0.00027673371921910217,15124.70992266899,-48.70992266898975
7791,779100,6997.0,1.866018936815397,1.8659210817439789,9.785507141812921e-05,15126.261241977465,-49.76124197746503
7792,779200,6996.5,1.8659570517977597,1.865924351748868,3.2700048891776134e-05,15126.261241977465,-50.26124197746503
7793,779300,6996.0,1.8661095636025997,1.865941189190116,0.0001683744124836295,15123.158603360516,-49.65860336051628
7794,779400,6995.0,1.8658785665655753,1.8659354962242487,-5.692965867343247e-05,15124.70992266899,-51.20992266898975
7795,779500,6994.5,1.865816673887479,1.8659246941936334,-0.00010802030615431057,15124.70992266899,-51.70992266898975
7796,779600,6993.0,1.865845353804247,1.8659174814309618,-7.212762671482409e-05,15121.607284052041,-52.107284052040995
7797,779700,6992.0,1.8657215377948368,1.8658996683731321,-0.0001781305782952991,15121.607284052041,-53.107284052040995
7798,779800,6993.5,1.8658000619003405,1.865890613239242,-9.055133890156775e-05,15123.158603360516,-52.15860336051628
7799,779900,6997.0,1.8662333642835036,1.865921772425084,0.0003115918584195576,15123.158603360516,-48.65860336051628
7800,780000,6992.5,1.8655691031750943,1.8658897115841757,-0.0003206084090814354,15124.70992266899,-53.70992266898975
7801,780100,6990.5,1.8653215324627097,1.8658380589367694,-0.000516526474059642,15124.70992266899,-55.70992266898975
7802,780200,6989.5,1.8653048591767254,1.8657895862313107,-0.00048472705458535437,15123.158603360516,-56.15860336051628
7803,780300,6990.5,1.8655358137807219,1.8657665160085297,-0.0002307022278078552,15121.607284052041,-54.607284052040995
7804,780400,6990.5,1.8655358137807219,1.8657455430787289,-0.0002097292980069998,15121.607284052041,-54.607284052040995
7805,780500,6992.0,1.8656143608789848,1.8657336174242067,-0.00011925654522193518,15123.158603360516,-53.65860336051628
7806,780600,6992.0,1.8658287412544114,1.8657422650451343,8.647620927715316e-05,15120.055964743568,-52.55596474356753
7807,780700,6993.0,1.865845353804247,1.865751636750508,9.37170537389509e-05,15121.607284052041,-52.107284052040995
7808,780800,6991.5,1.865766825583555,1.8657530175535124,1.3808030042694597e-05,15120.055964743568,-53.05596474356753
7809,780900,6990.5,1.8655358137807219,1.8657332717559858,-0.00019745797526393716,15121.607284052041,-54.607284052040995
7810,781000,6993.0,1.8657381615598885,1.8657337162836134,4.445276275077958e-06,15123.158603360516,-52.65860336051628
7811,781100,6992.0,1.8656143608789848,1.8657228657922837,-0.00010850491329894574,15123.158603360516,-53.65860336051628
7812,781200,6994.0,1.865969169813657,1.865745257066954,0.00022391274670297,15121.607284052041,-51.107284052040995
7813,781300,6992.5,1.8656762612194366,1.8657389847171797,-6.272349774305574e-05,15123.158603360516,-53.15860336051628
7814,781400,6990.5,1.8654286598576293,1.8657107733663114,-0.0002821135086821247,15123.158603360516,-55.15860336051628
7815,781500,6990.5,1.8654286598576293,1.8656851266837036,-0.0002564668260742753,15123.158603360516,-55.15860336051628
7816,781600,6993.0,1.8657381615598885,1.865689948036084,4.821352380446342e-05,15123.158603360516,-52.65860336051628
7817,781700,6994.5,1.8659238625812442,1.8657112129947349,0.00021264958650935029,15123.158603360516,-51.15860336051628
7818,781800,6996.0,1.8658951667801225,1.8657279360661339,0.00016723071398860867,15126.261241977465,-50.76124197746503
7819,781900,6996.0,1.8660023519217677,1.8657528829621006,0.00024946895966704297,15124.70992266899,-50.20992266898975
7820,782000,6995.5,1.8659404592436715,1.8657699353513342,0.00017052389233729315,15124.70992266899,-50.70992266898975
7821,782100,6994.5,1.865816673887479,1.8657741843091655,4.248957831354261e-05,15124.70992266899,-51.70992266898975
7822,782200,6996.5,1.866278709837182,1.8658200502662579,0.0004586595709241692,15121.607284052041,-48.607284052040995
7823,782300,6998.0,1.866464433851297,1.8658786305921706,0.0005858032591263829,15121.607284052041,-47.107284052040995
7824,782400,6999.5,1.8667574763172559,1.8659585256580877,0.0007989506591681295,15120.055964743568,-45.05596474356753
7825,782500,7001.0,1.866835881879527,1.8660382853145823,0.0007975965649447136,15121.607284052041,-44.107284052040995
7826,782600,6999.0,1.8668028980122608,1.8661077955598255,0.0006951024524353144,15118.504645435092,-45.00464543509224
7827,782700,6996.5,1.866385982292118,1.8661330852627611,0.0002528970293569355,15120.055964743568,-48.05596474356753
7828,782800,6996.0,1.866324066621262,1.8661504472044432,0.0001736194168187044,15120.055964743568,-48.55596474356753
7829,782900,6996.0,1.866324066621262,1.8661662307877906,0.00015783583347128705,15120.055964743568,-48.55596474356753
7830,783000,6998.0,1.866571729304687,1.8662030942893268,0.00036863501536021914,15120.055964743568,-46.55596474356753
7831,783100,6996.5,1.866385982292118,1.8662197204713988,0.0001662618207192157,15120.055964743568,-48.05596474356753
7832,783200,6996.5,1.866385982292118,1.8662348351823734,0.00015114710974462042,15120.055964743568,-48.05596474356753
7833,783300,6996.5,1.866385982292118,1.8662485758287137,0.0001374064634043215,15120.055964743568,-48.05596474356753
7834,783400,6995.0,1.8662002352795493,1.8662441812333352,-4.3945953785984315e-05,15120.055964743568,-49.55596474356753
7835,783500,6993.5,1.8660144882669805,1.8662233000545758,-0.00020881178759535324,15120.055964743568,-51.05596474356753
7836,783600,6993.0,1.8659525725961241,1.8661986884674442,-0.00024611587132006285,15120.055964743568,-51.55596474356753
7837,783700,6995.0,1.8662002352795493,1.8661988290867266,1.4061928226283271e-06,15120.055964743568,-49.55596474356753
7838,783800,6995.0,1.8660929858230668,1.8661892069718484,-9.622114878160559e-05,15121.607284052041,-50.107284052040995
7839,783900,6997.0,1.8663406178418869,1.8662029715963973,0.0001376462454896199,15121.607284052041,-48.107284052040995
7840,784000,6995.0,1.8662002352795493,1.8662027228403202,-2.487560770925157e-06,15120.055964743568,-49.55596474356753
7841,784100,6998.0,1.866464433851297,1.8662265147504091,0.00023791910088788448,15121.607284052041,-47.107284052040995
7842,784200,7000.0,1.8669267446900737,1.8662901720176515,0.0006365726724222309,15118.504645435092,-44.00464543509224
7843,784300,7000.0,1.8668193919881122,1.8663382829240571,0.00048110906405507414,15120.055964743568,-44.55596474356753
7844,784400,6997.5,1.8666171279955415,1.8663636324760102,0.00025349551953124383,15118.504645435092,-46.50464543509224
7845,784500,6998.5,1.8667409746733543,1.8663979363121326,0.0003430383612217369,15118.504645435092,-45.50464543509224
7846,784600,6996.0,1.8664313579788223,1.866400974645468,3.0383333354366826e-05,15118.504645435092,-48.00464543509224
7847,784700,6999.0,1.8668028980122608,1.8664375131333582,0.000365384878902697,15118.504645435092,-45.00464543509224
7848,784800,7001.5,1.8672199170124482,1.86650864075873,0.0007112762537182515,15116.953326126619,-41.95332612661878
7849,784900,7003.0,1.8672982847235122,1.8665804265737098,0.0007178581498024084,15118.504645435092,-41.00464543509224
7850,785000,7004.0,1.867422131401325,1.8666569451944024,0.0007651862069226745,15118.504645435092,-40.00464543509224
7851,785100,7004.5,1.8673766330258188,1.866722371360895,0.000654261664923883,15120.055964743568,-40.05596474356753
7852,785200,7003.5,1.8673602080624188,1.866780356515579,0.0005798515468398158,15118.504645435092,-40.50464543509224
7853,785300,7003.5,1.8672528016841063,1.8668233060763542,0.00042949560775218387,15120.055964743568,-41.05596474356753
7854,785400,7001.5,1.8672199170124482,1.8668593616159992,0.0003605553964489694,15116.953326126619,-41.95332612661878
7855,785500,7002.0,1.8672818480213043,1.8668977694710267,0.00038407855027755566,15116.953326126619,-41.45332612661878
7856,785600,7003.0,1.8672982847235122,1.866934179948525,0.00036410477498716176,15118.504645435092,-41.00464543509224
7857,785700,7000.0,1.8671415298854135,1.8669530299427874,0.00018849994262604142,15115.402006818143,-42.90200681814349
7858,785800,7001.0,1.867157986003592,1.8669716623119514,0.0001863236916406219,15116.953326126619,-42.45332612661878
7859,785900,7000.5,1.867096054994736,1.866982970737659,0.00011308425707690084,15116.953326126619,-42.95332612661878
7860,786000,7001.5,1.8672199170124482,1.8670045113080946,0.0002154057043535218,15116.953326126619,-41.95332612661878
7861,786100,7000.5,1.8672034685661196,1.8670225983315516,0.0001808702345680313,15115.402006818143,-42.40200681814349
7862,786200,7000.5,1.867096054994736,1.867029276210023,6.677878471306187e-05,15116.953326126619,-42.95332612661878
7863,786300,7001.5,1.8672199170124482,1.8670466071920617,0.00017330982038643583,15116.953326126619,-41.95332612661878
7864,786400,6998.5,1.866955713843295,1.8670383441603557,-8.263031706068347e-05,15115.402006818143,-44.40200681814349
7865,786500,7001.0,1.8672654072468255,1.8670589862591258,0.00020642098769974027,15115.402006818143,-41.90200681814349
7866,786600,7001.5,1.8673273459275317,1.8670833825926172,0.00024396333491449873,15115.402006818143,-41.40200681814349
7867,786700,7003.0,1.8675131619696501,1.8671224534450748,0.000390708524575345,15115.402006818143,-39.90200681814349
7868,786800,7001.5,1.8673273459275317,1.867141080034389,0.0001862658931426342,15115.402006818143,-41.40200681814349
7869,786900,7005.5,1.8677153650832972,1.867193287766108,0.000522077317189229,15116.953326126619,-37.95332612661878
7870,787000,7007.5,1.8678555947736701,1.867253497494068,0.0006020972796021429,15118.504645435092,-36.50464543509224
7871,787100,7008.0,1.8680250201275779,1.8673236359152963,0.0007013842122816083,15116.953326126619,-35.45332612661878
7872,787200,7007.5,1.8679630891187218,1.8673817680246985,0.0005813210940233127,15116.953326126619,-35.95332612661878
7873,787300,7006.5,1.8677317480958573,1.8674135843948039,0.00031816370105341996,15118.504645435092,-37.50464543509224
7874,787400,7007.5,1.8678018575851394,1.8674488819575616,0.00035297562757774514,15119.28030508933,-36.780305089330795
7875,787500,7007.0,1.8677936714347638,1.8674802264554893,0.0003134449792745464,15118.504645435092,-37.00464543509224
7876,787600,7007.5,1.8678555947736701,1.8675143508480512,0.00034124392561896144,15118.504645435092,-36.50464543509224
7877,787700,7005.5,1.8677153650832972,1.867532624869437,0.00018274021386011086,15116.953326126619,-37.95332612661878
7878,787800,7006.0,1.867669824756951,1.8675450975864838,0.00012472717046718707,15118.504645435092,-38.00464543509224
7879,787900,7005.0,1.8675459780791381,1.8675451776312708,8.004478673218074e-07,15118.504645435092,-39.00464543509224
7880,788000,7008.0,1.867810042721813,1.8675692562758657,0.00024078644594727194,15120.055964743568,-36.55596474356753
7881,788100,7008.0,1.8679175181125767,1.8676009164428395,0.00031660166973712656,15118.504645435092,-36.00464543509224
7882,788200,7008.0,1.8680250201275779,1.8676394713232705,0.0003855488043074118,15116.953326126619,-35.45332612661878
7883,788300,7006.0,1.8677772960921533,1.8676520008477144,0.00012529524443882778,15116.953326126619,-37.45332612661878
7884,788400,7006.0,1.867669824756951,1.8676536212030994,1.620355385156813e-05,15118.504645435092,-38.00464543509224
7885,788500,7006.0,1.8675623800383878,1.867645326551762,-8.294651337426018e-05,15120.055964743568,-38.55596474356753
7886,788600,7007.0,1.8675787779359871,1.8676392766776007,-6.049874161351276e-05,15121.607284052041,-38.107284052040995
7887,788700,7010.5,1.8681196210760944,1.867682944350191,0.00043667672590341766,15120.055964743568,-34.05596474356753
7888,788800,7009.0,1.8679338740635254,1.8677057561423123,0.00022811792121313346,15120.055964743568,-35.55596474356753
7889,788900,7009.0,1.8678264099548072,1.867716724670721,0.00010968528408628053,15121.607284052041,-36.107284052040995
7890,789000,7007.5,1.8678555947736701,1.8677293492255342,0.00012624554813589484,15118.504645435092,-36.50464543509224
7891,789100,7009.5,1.8682108131541464,1.86777311867359,0.00043769448055641647,15116.953326126619,-33.95332612661878
7892,789200,7005.5,1.8678228553731806,1.8677776401917345,4.521518144606773e-05,15115.402006818143,-37.40200681814349
7893,789300,7006.5,1.8679467327345927,1.867793012241085,0.00015372049350759198,15115.402006818143,-36.40200681814349
7894,789400,7010.0,1.8681652114682024,1.8678268485344593,0.0003383629337430083,15118.504645435092,-34.00464543509224
7895,789500,7010.0,1.8681652114682024,1.8678576088011634,0.0003076026670389975,15118.504645435092,-34.00464543509224
7896,789600,7009.5,1.8682108131541464,1.867889718287798,0.00032109486634834816,15116.953326126619,-33.95332612661878
7897,789700,7008.5,1.867979441451483,1.867897874939042,8.156651244095592e-05,15118.504645435092,-35.50464543509224
7898,789800,7010.0,1.8681652114682024,1.8679221782598747,0.00024303320832763653,15118.504645435092,-34.00464543509224
7899,789900,7009.5,1.8679957897343817,1.8679288702121029,6.691952227888542e-05,15120.055964743568,-35.05596474356753
7900,790000,7010.0,1.8681652114682024,1.8679503557808392,0.00021485568736312466,15118.504645435092,-34.00464543509224
7901,790100,7010.5,1.868227134807109,1.8679755175105004,0.0002516172966084973,15118.504645435092,-33.50464543509224
7902,790200,7010.0,1.8682727441630025,1.868002538115273,0.0002702060477295376,15116.953326126619,-33.45332612661878
7903,790300,7010.0,1.8682727441630025,1.8680271023014303,0.0002456418615721656,15116.953326126619,-33.45332612661878
7904,790400,7006.0,1.8678847940538867,1.8680141651880173,-0.00012937113413058476,15115.402006818143,-36.90200681814349
7905,790500,7007.0,1.868223777956756,1.8680332208942663,0.00019055706248982673,15112.299368201195,-34.79936820119474
7906,790600,7004.5,1.8676989780117683,1.8680028351776758,-0.0003038571659075284,15115.402006818143,-38.40200681814349
7907,790700,7006.0,1.8679923186520473,1.8680018791298911,-9.560477843839621e-06,15113.85068750967,-36.350687509670024
7908,790800,7005.5,1.8679303722975902,1.8679953785087728,-6.500621118266103e-05,15113.85068750967,-36.850687509670024
7909,790900,7002.0,1.867496747816391,1.867950048445829,-0.000453300629437825,15113.85068750967,-40.350687509670024
7910,791000,7003.0,1.867620640525305,1.867920102271236,-0.0002994617459308735,15113.85068750967,-39.350687509670024
7911,791100,7002.0,1.8676042376556594,1.8678913873061835,-0.0002871496505241211,15112.299368201195,-39.79936820119474
7912,791200,7000.0,1.8674639073052854,1.8678525254879201,-0.0003886181826346924,15110.748048892721,-41.24804889272127
7913,791300,7000.0,1.867356421535221,1.8678074251285839,-0.00045100359336291973,15112.299368201195,-41.79936820119474
7914,791400,7000.0,1.867356421535221,1.8677664248019143,-0.0004100032666933817,15112.299368201195,-41.79936820119474
7915,791500,7000.5,1.8674183755653306,1.8677347839622247,-0.0003164083968940634,15112.299368201195,-41.29936820119474
7916,791600,7003.0,1.8677281457158788,1.8677341804852845,-6.0347694057494294e-06,15112.299368201195,-38.79936820119474
7917,791700,7002.5,1.8677737158436087,1.8677377746087687,3.594123484007561e-05,15110.748048892721,-38.74804889272127
7918,791800,7003.0,1.8678356775512732,1.8677466748762692,8.900267500400183e-05,15110.748048892721,-38.24804889272127
7919,791900,7003.0,1.8677281457158788,1.8677449904071428,-1.684469126406185e-05,15112.299368201195,-38.79936820119474
7920,792000,7006.0,1.8680998698965368,1.867777252178906,0.00032261771763075764,15112.299368201195,-35.79936820119474
7921,792100,7004.5,1.8680215626742673,1.867799462223939,0.000222100450328222,15110.748048892721,-36.74804889272127
7922,792200,7004.0,1.8679596009666026,1.867814020291454,0.00014558067514869322,15110.748048892721,-37.24804889272127
7923,792300,7005.5,1.8681454860895965,1.8678441535458306,0.0003013325437659642,15110.748048892721,-35.74804889272127
7924,792400,7002.5,1.8677737158436087,1.8678377501183558,-6.403427474710455e-05,15110.748048892721,-38.74804889272127
7925,792500,7003.5,1.867897639258938,1.8678431945856817,5.444467325621538e-05,15110.748048892721,-37.74804889272127
7926,792600,7003.0,1.8678356775512732,1.8678425112189172,-6.833667643979524e-06,15110.748048892721,-38.24804889272127
7927,792700,7001.0,1.8675878307206146,1.8678193584463445,-0.00023152772572987423,15110.748048892721,-40.24804889272127
7928,792800,7001.0,1.8675878307206146,1.8677983104712783,-0.00021047975066368352,15110.748048892721,-40.24804889272127
7929,792900,7003.5,1.8677900997459884,1.8677975640417064,-7.464295717962699e-06,15112.299368201195,-38.29936820119474
7930,793000,7004.5,1.8680215626742673,1.8678179275537576,0.00020363512050969312,15110.748048892721,-36.74804889272127
7931,793100,7002.5,1.8677737158436087,1.8678139083073804,-4.019246377162666e-05,15110.748048892721,-38.74804889272127
7932,793200,7004.5,1.8681291442027639,1.8678425661160518,0.00028657808671206375,15109.196729584246,-36.196729584245986
7933,793300,7003.5,1.8681127982646422,1.867867132675015,0.00024566558962724194,15107.645410275773,-36.64541027577252
7934,793400,7002.0,1.8678192972671501,1.8678627840015727,-4.348673442255979e-05,15109.196729584246,-38.696729584245986
7935,793500,7002.0,1.8678192972671501,1.8678588306620798,-3.9533394929680554e-05,15109.196729584246,-38.696729584245986
7936,793600,7005.0,1.868083524381932,1.8678792573638843,0.0002042670180477657,15110.748048892721,-36.24804889272127
7937,793700,7007.5,1.8683933329202553,1.8679259915053725,0.0004673414148828048,15110.748048892721,-33.74804889272127
7938,793800,7008.0,1.868670591881004,1.8679936824486116,0.000676909432392403,15107.645410275773,-32.14541027577252
7939,793900,7008.0,1.868670591881004,1.868055219669738,0.0006153722112660631,15107.645410275773,-32.14541027577252
7940,794000,7008.0,1.8685629299126232,1.868101375146364,0.0004615547662591979,15109.196729584246,-32.696729584245986
7941,794100,7008.0,1.8685629299126232,1.8681433346705694,0.00041959524205381626,15109.196729584246,-32.696729584245986
7942,794200,7008.0,1.8685629299126232,1.8681814796925744,0.0003814502200487624,15109.196729584246,-32.696729584245986
7943,794300,7010.0,1.8689185001549427,1.8682484815527898,0.0006700186021528776,15107.645410275773,-30.14541027577252
7944,794400,7008.5,1.8687325689494887,1.8682924894979445,0.00044007945154422856,15107.645410275773,-31.64541027577252
7945,794500,7009.0,1.8687945460179733,1.8683381309997653,0.000456415018208034,15107.645410275773,-31.14541027577252
7946,794600,7011.0,1.8689347462353598,1.8683923687484556,0.0005423774869042219,15109.196729584246,-29.696729584245986
7947,794700,7010.0,1.8687031414585786,1.8684206208130123,0.00028252064556633094,15110.748048892721,-31.248048892721272
7948,794800,7014.0,1.8693065625580962,1.8685011609716564,0.0008054015864398245,15109.196729584246,-26.696729584245986
7949,794900,7013.0,1.8691826237838507,1.8685631121364012,0.0006195116474494444,15109.196729584246,-27.696729584245986
7950,795000,7012.0,1.8691664084288813,1.8686179572538995,0.0005484511749818122,15107.645410275773,-28.14541027577252
7951,795100,7013.0,1.8692903625658506,1.8686790850095316,0.0006112775563189565,15107.645410275773,-27.14541027577252
7952,795200,7013.0,1.8692903625658506,1.8687346556964695,0.0005557068693811118,15107.645410275773,-27.14541027577252
7953,795300,7012.5,1.869336143308746,1.8687893363884944,0.0005468069202516634,15106.094090967297,-27.094090967297234
7954,795400,7013.5,1.869460112812248,1.8688503160633811,0.0006097967488669642,15106.094090967297,-26.094090967297234
7955,795500,7012.5,1.869336143308746,1.8688944821765963,0.0004416611321498287,15106.094090967297,-27.094090967297234
7956,795600,7012.0,1.8691664084288813,1.868919202744986,0.00024720568389535735,15107.645410275773,-28.14541027577252
7957,795700,7014.0,1.8693065625580962,1.8689544172734505,0.0003521452846457773,15109.196729584246,-26.696729584245986
7958,795800,7010.0,1.8689185001549427,1.868951152080859,-3.2651925916393765e-05,15107.645410275773,-30.14541027577252
7959,795900,7008.0,1.8687782805429864,1.868935436486507,-0.00015715594352050388,15106.094090967297,-31.594090967297234
7960,796000,7005.0,1.86840637203248,1.8688873397179593,-0.00048096768547933877,15106.094090967297,-34.594090967297234
7961,796100,7003.0,1.8681584330254757,1.868821075473188,-0.0006626424477123027,15106.094090967297,-36.594090967297234
7962,796200,6999.0,1.8676625550114672,1.8687157554312133,-0.0010532004197461031,15106.094090967297,-40.594090967297234
7963,796300,7000.0,1.8677865245149694,1.8686312798933729,-0.00084475537840345,15106.094090967297,-39.594090967297234
7964,796400,6999.5,1.8677245397632183,1.86854884897245,-0.0008243092092317106,15106.094090967297,-40.094090967297234
7965,796500,6998.5,1.867708139606968,1.8684724208483154,-0.0007642812413475308,15104.542771658824,-40.54277165882377
7966,796600,6996.0,1.86750573501147,1.8683845403176933,-0.000878805306223196,15102.99145235035,-42.4914523503503
7967,796700,6998.0,1.8676461471700452,1.8683174136679073,-0.0006712664978620886,15104.542771658824,-41.04277165882377
7968,796800,6996.5,1.8673526312527118,1.8682297061756168,-0.0008770749229050079,15106.094090967297,-43.094090967297234
7969,796900,6998.5,1.8675467955869591,1.86816762339483,-0.0006208278078707608,15106.869750621536,-41.369750621535786
7970,797000,7001.0,1.8678029129222187,1.86813446789732,-0.0003315549751012892,15107.645410275773,-39.14541027577252
7971,797100,7000.0,1.867571419718659,1.8680832816992596,-0.0005118619806006031,15109.196729584246,-40.696729584245986
7972,797200,7000.5,1.8676333891057817,1.8680423823725798,-0.00040899326679810777,15109.196729584246,-40.196729584245986
7973,797300,7003.0,1.8679432360413954,1.8680333690697448,-9.013302834937065e-05,15109.196729584246,-37.696729584245986
7974,797400,7001.5,1.8676497924282793,1.867998498465975,-0.00034870603769565633,15110.748048892721,-39.74804889272127
7975,797500,7001.5,1.8676497924282793,1.8679667979170933,-0.0003170054888139706,15110.748048892721,-39.74804889272127
7976,797600,7001.0,1.8675878307206146,1.8679323463537771,-0.0003445156331625121,15110.748048892721,-40.24804889272127
7977,797700,7003.0,1.8679432360413954,1.8679333363253787,9.89971601672579e-06,15109.196729584246,-37.696729584245986
7978,797800,7001.0,1.8676953584929046,1.8679117019769722,-0.00021634348406762705,15109.196729584246,-39.696729584245986
7979,797900,7001.0,1.8676953584929046,1.8678920343875116,-0.0001966758946070346,15109.196729584246,-39.696729584245986
7980,798000,7003.0,1.8677281457158788,1.867877135417363,-0.00014898970148435886,15112.299368201195,-38.79936820119474
7981,798100,7001.0,1.86748032959544,1.8678410621608248,-0.00036073256538471377,15112.299368201195,-40.79936820119474
7982,798200,7001.0,1.86748032959544,1.8678082682912445,-0.00032793869580438617,15112.299368201195,-40.79936820119474
7983,798300,6999.0,1.8671250696896489,1.8677461593274631,-0.000621089637814265,15113.85068750967,-43.350687509670024
7984,798400,6999.0,1.8671250696896489,1.8676896966331165,-0.0005646269434675943,15113.85068750967,-43.350687509670024
7985,798500,7000.5,1.8672034685661196,1.8676454940815714,-0.0004420255154518049,15115.402006818143,-42.40200681814349
7986,798600,7001.0,1.8672654072468255,1.8676109407329582,-0.0003455334861326431,15115.402006818143,-41.90200681814349
7987,798700,7002.5,1.867451223288944,1.8675964209653206,-0.0001451976763766627,15115.402006818143,-40.40200681814349
7988,798800,7002.5,1.8673437790301604,1.86757345351667,-0.0002296744865095679,15116.953326126619,-40.95332612661878
7989,798900,7005.0,1.867331145917167,1.8675514255530787,-0.00022027963591164657,15121.607284052041,-40.107284052040995
7990,799000,7005.0,1.8674922600619195,1.8675460468720642,-5.378681014467368e-05,15119.28030508933,-39.280305089330795
7991,799100,7005.0,1.8674385486966751,1.8675362743106652,-9.772561399001845e-05,15120.055964743568,-39.55596474356753
7992,799200,7003.0,1.8672982847235122,1.8675146388936514,-0.0002163541701392102,15118.504645435092,-41.00464543509224
7993,799300,7003.0,1.8674057100390165,1.8675047362705026,-9.902623148616563e-05,15116.953326126619,-40.45332612661878
7994,799400,7003.0,1.8674057100390165,1.8674957338858218,-9.00238468053427e-05,15116.953326126619,-40.45332612661878
7995,799500,7003.0,1.8672982847235122,1.8674777839619758,-0.0001794992384636096,15118.504645435092,-41.00464543509224
7996,799600,7001.5,1.867005139000681,1.867434816238222,-0.00042967723754094855,15120.055964743568,-43.05596474356753
7997,799700,7001.0,1.8670505913678865,1.867399886704555,-0.0003492953366683871,15118.504645435092,-43.00464543509224
7998,799800,7003.5,1.8672528016841063,1.8673865153390596,-0.00013371365495329357,15120.055964743568,-41.05596474356753
7999,799900,7002.5,1.867236361384606,1.8673728649795638,-0.0001365035949578708,15118.504645435092,-41.50464543509224
8000,800000,7003.5,1.8672528016841063,1.867361950134522,-0.00010914845041565258,15120.055964743568,-41.05596474356753
8001,800100,7006.0,1.8673475704116373,1.867360642886987,-1.3072475349762414e-05,15123.158603360516,-39.65860336051628
8002,800200,7008.0,1.8675951717734447,1.867381963694847,0.0002132080785977042,15123.158603360516,-37.65860336051628
8003,800300,7010.0,1.8679502259642171,1.8674336239011535,0.000516602063063587,15121.607284052041,-35.107284052040995
